url,title_changed,h1_changed,old_title,new_title,old_h1,new_h1
https://www.how-ma.com/mag/interview/only-online-selling/,no,no,居住中だが内見・室内撮影もなし！買主と不動産会社に会わずに3週間で成約 | HowMaマガジン｜家を売る、いつか売るに備えるWEBメディアです,居住中だが内見・室内撮影もなし！買主と不動産会社に会わずに3週間で成約 | HowMaマガジン｜家を売る、いつか売るに備えるWEBメディアです,居住中だが内見・室内撮影もなし！買主と不動産会社に会わずに3週間で成約,居住中だが内見・室内撮影もなし！買主と不動産会社に会わずに3週間で成約
https://www.how-ma.com/mag/interview/person-in-charge-is-important/,no,no,対応や提案は会社の大きさではなく担当者で決まる〜HowMaオンライン売却ご利用者様インタビュー（vol.19）〜 | HowMaマガジン｜家を売る、いつか売るに備えるWEBメディアです,対応や提案は会社の大きさではなく担当者で決まる〜HowMaオンライン売却ご利用者様インタビュー（vol.19）〜 | HowMaマガジン｜家を売る、いつか売るに備えるWEBメディアです,対応や提案は会社の大きさではなく担当者で決まる〜HowMaオンライン売却ご利用者様インタビュー（vol.19）〜,対応や提案は会社の大きさではなく担当者で決まる〜HowMaオンライン売却ご利用者様インタビュー（vol.19）〜
https://www.how-ma.com/mag/interview/post-10141/,no,no,一般媒介で競争を促したことで売却成功につながった〜HowMaオンライン売却ご利用者様インタビュー〜,一般媒介で競争を促したことで売却成功につながった〜HowMaオンライン売却ご利用者様インタビュー〜,一般媒介で競争を促したことで売却成功につながった〜HowMaオンライン売却ご利用者様インタビュー〜,一般媒介で競争を促したことで売却成功につながった〜HowMaオンライン売却ご利用者様インタビュー〜
https://www.how-ma.com/mag/interview/post-10329/,no,no,マンションが半年で売れなかった！その後1ヶ月で売却できた秘訣は一般媒介 | HowMaマガジン｜家を売る、いつか売るに備えるWEBメディアです,マンションが半年で売れなかった！その後1ヶ月で売却できた秘訣は一般媒介 | HowMaマガジン｜家を売る、いつか売るに備えるWEBメディアです,マンションが半年で売れなかった！その後1ヶ月で売却できた秘訣は一般媒介,マンションが半年で売れなかった！その後1ヶ月で売却できた秘訣は一般媒介
https://www.how-ma.com/mag/interview/post-10336/,no,no,不動産会社の担当者に会ったのは売買契約の時が初めてでした〜HowMaオンライン売却ご利用者様インタビュー（vol.10）〜 | HowMaマガジン｜家を売る、いつか売るに備えるWEBメディアです,不動産会社の担当者に会ったのは売買契約の時が初めてでした〜HowMaオンライン売却ご利用者様インタビュー（vol.10）〜 | HowMaマガジン｜家を売る、いつか売るに備えるWEBメディアです,不動産会社の担当者に会ったのは売買契約の時が初めてでした〜HowMaオンライン売却ご利用者様インタビュー（vol.10）〜,不動産会社の担当者に会ったのは売買契約の時が初めてでした〜HowMaオンライン売却ご利用者様インタビュー（vol.10）〜
https://www.how-ma.com/mag/interview/post-10622/,no,no,囲い込みリスクを防ぐHowMaの仕組みで納得価格9000万円で売却 | HowMaマガジン,囲い込みリスクを防ぐHowMaの仕組みで納得価格9000万円で売却 | HowMaマガジン,囲い込みリスクを防ぐHowMaの仕組みで納得価格9000万円で売却,囲い込みリスクを防ぐHowMaの仕組みで納得価格9000万円で売却
https://www.how-ma.com/mag/interview/post-10643/,no,no,オリンピック前に高値で売り切りました〜HowMaオンライン売却ご利用者様インタビュー〜 | HowMaマガジン｜家を売る、いつか売るに備えるWEBメディアです,オリンピック前に高値で売り切りました〜HowMaオンライン売却ご利用者様インタビュー〜 | HowMaマガジン｜家を売る、いつか売るに備えるWEBメディアです,オリンピック前に高値で売り切りました〜HowMaオンライン売却ご利用者様インタビュー〜,オリンピック前に高値で売り切りました〜HowMaオンライン売却ご利用者様インタビュー〜
https://www.how-ma.com/mag/interview/post-10662/,no,no,施設に入った姉の代わりに売却を行いました〜HowMaオンライン売却ご利用者様インタビュー（vol.16）〜 | HowMaマガジン｜家を売る、いつか売るに備えるWEBメディアです,施設に入った姉の代わりに売却を行いました〜HowMaオンライン売却ご利用者様インタビュー（vol.16）〜 | HowMaマガジン｜家を売る、いつか売るに備えるWEBメディアです,施設に入った姉の代わりに売却を行いました〜HowMaオンライン売却ご利用者様インタビュー（vol.16）〜,施設に入った姉の代わりに売却を行いました〜HowMaオンライン売却ご利用者様インタビュー（vol.16）〜
https://www.how-ma.com/mag/interview/post-11134/,no,no,希望価格で6ヶ月で売却！一度の面談で5社に一括査定依頼できるのがHowMaの最大の魅力 | HowMaマガジン｜家を売る、いつか売るに備えるWEBメディアです,希望価格で6ヶ月で売却！一度の面談で5社に一括査定依頼できるのがHowMaの最大の魅力 | HowMaマガジン｜家を売る、いつか売るに備えるWEBメディアです,希望価格で6ヶ月で売却！一度の面談で5社に一括査定依頼できるのがHowMaの最大の魅力,希望価格で6ヶ月で売却！一度の面談で5社に一括査定依頼できるのがHowMaの最大の魅力
https://www.how-ma.com/mag/interview/post-11195/,no,no,2週間で売却完了。予想より1000万円高く売れて驚きでした〜HowMaオンライン売却ご利用者様インタビュー（vol.7）〜 | HowMaマガジン｜家を売る、いつか売るに備えるWEBメディアです,2週間で売却完了。予想より1000万円高く売れて驚きでした〜HowMaオンライン売却ご利用者様インタビュー（vol.7）〜 | HowMaマガジン｜家を売る、いつか売るに備えるWEBメディアです,2週間で売却完了。予想より1000万円高く売れて驚きでした〜HowMaオンライン売却ご利用者様インタビュー（vol.7）〜,2週間で売却完了。予想より1000万円高く売れて驚きでした〜HowMaオンライン売却ご利用者様インタビュー（vol.7）〜
https://www.how-ma.com/mag/interview/post-11247/,no,no,あれよあれよと売却完了。大手の虚偽査定に騙されなくて良かった〜HowMaオンライン売却ご利用者様インタビュー（vol.9）〜 | HowMaマガジン｜家を売る、いつか売るに備えるWEBメディアです,あれよあれよと売却完了。大手の虚偽査定に騙されなくて良かった〜HowMaオンライン売却ご利用者様インタビュー（vol.9）〜 | HowMaマガジン｜家を売る、いつか売るに備えるWEBメディアです,あれよあれよと売却完了。大手の虚偽査定に騙されなくて良かった〜HowMaオンライン売却ご利用者様インタビュー（vol.9）〜,あれよあれよと売却完了。大手の虚偽査定に騙されなくて良かった〜HowMaオンライン売却ご利用者様インタビュー（vol.9）〜
https://www.how-ma.com/mag/interview/post-11553/,no,no,マンション売却成功の裏側！積極的に動いてくれる不動産会社と必ず出会える仕組み | HowMaマガジン｜家を売る、いつか売るに備えるWEBメディアです,マンション売却成功の裏側！積極的に動いてくれる不動産会社と必ず出会える仕組み | HowMaマガジン｜家を売る、いつか売るに備えるWEBメディアです,マンション売却成功の裏側！積極的に動いてくれる不動産会社と必ず出会える仕組み,マンション売却成功の裏側！積極的に動いてくれる不動産会社と必ず出会える仕組み
https://www.how-ma.com/mag/interview/post-9234/,no,no,HowMaのAI価格が売却開始のきっかけでした〜HowMaオンライン売却ご利用者様インタビュー（vol.3）〜 | HowMaマガジン｜家を売る、いつか売るに備えるWEBメディアです,HowMaのAI価格が売却開始のきっかけでした〜HowMaオンライン売却ご利用者様インタビュー（vol.3）〜 | HowMaマガジン｜家を売る、いつか売るに備えるWEBメディアです,HowMaのAI価格が売却開始のきっかけでした〜HowMaオンライン売却ご利用者様インタビュー（vol.3）〜,HowMaのAI価格が売却開始のきっかけでした〜HowMaオンライン売却ご利用者様インタビュー（vol.3）〜
